key,cod_produto,categoria_produto,date_from,date_to,version
18102,8e312c483d79e02dbc1d68cce77e26c8,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18103,8e32a514da51f104caa9cfbad8df8432,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18104,8b703da31bafff192fa02873886b9074,eletrodomesticos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18105,8e33c9b032f34f04d9480045e1ec8da5,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18106,8b75356a402f017bf41f1000d514f942,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18107,8e34d37d0547fe71f31302e48464eb73,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18108,8b78fb97dfb22b6e0e32d34284716d91,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18109,8c154410716f31649d25e436f7d5d838,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18110,8e35056a353550809b6675987b99a117,moveis_cozinha_servico_jantar_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18111,8c19dcc6a7f4c4259c45514b974b6441,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18112,8e35752c1597713f370e8e63cf0dd338,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18113,8e36ace5bdfeb2a75f873fcd490a6511,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18114,8c1a5e441246c7e3cd415ea468c4cc3e,construcao_ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18115,8e371c2303bcf90383f6cebd67f2dffe,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18116,8c1a826d71a778dd432e35d77a6faf03,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18117,8e382dedd9ae71943f9a70f6725b748f,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18118,8c1a8cf9502b112acc0012cf14de7c0b,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18119,8d2acb5eb701be18bccec69a070fd23d,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18120,8e3a9b154a86602302ce789b9eb8b6c7,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18121,8c1af0f9f41be02ab50d309e6d634c26,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18122,8f2a61109d01cbda2cc6cdea233b1102,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18123,8c1e9287e6b9508f4663a1bd31d2d837,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18124,8c22b9ad6943f7dfc87fde6fb92ab133,moveis_escritorio,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18125,8f2c653ee228a29eaef0db9f8b83ee79,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18126,8c232245c53bdacb8760186225de609c,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18127,8f2c823e12d58a9eec1a9191e3c34718,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18128,8c23bb9086f957dd72ca80085f06697e,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18129,8e3bddc14b0d34937325162c2ce3939e,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18130,8f2fb4fbf4005e8763fc99f57dabb236,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18131,8c24ef6ef31f7c7b9e989cb1e0a66c9f,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18132,8e3e3059aabb0c13679db43619590ad5,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18133,8f3746a9c5411cc7cfb03660326cd189,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18134,8e3eb37785e42b6b3721e459f1bfaaef,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18135,8c2705cda70ae24bf545dc9f2077fd6a,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18136,8f3a1c2358138bedfb98645db449110c,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18137,8e3ef5c51c19686700a34ece0cc33c87,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18138,8c292ca193d326152e335d77176746f0,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18139,8f3a83d431c7066aabd357f3ad3590a8,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18140,8e42c31b4ca1afbb6bbe17efdd666cf5,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18141,8c2ace0ccc2dc2fef3d1b481eebb592a,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18142,8f3e65950fbb9e484ff846ce111ca5b2,construcao_ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18143,8e4359ade56e8a653deb63400dcd994c,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18144,8c2f7d1e586af9f4ecd42ffa5ffc4216,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18145,8f3e68cbfd56c030ceed9696c2e78620,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18146,8e436253e3c4eeacc3b2757482517200,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18147,8c31e10f98572eed00b427279e9ce0e6,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18148,8f40c3bee77ffbb385d04600d0948d47,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18149,8e4417928fc0f31f904cdd25c131f6f2,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18150,8c34ab7fffe8c063bc8c6da88aa92185,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18151,8d2b53933a7aae1c8bfc6391385dc069,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18152,8f40f0b0018b8f6fd449c4c0713e3118,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18153,8e45f326187b3e85211143797e4bd30d,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18154,8d2ed4fec68ea93ec092cbab0e1a92b5,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18155,8f41c6ba389c91b377bba94e332bf925,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18156,8e4650bd2f4ffa24c882da51ba7b1a47,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18157,8d3367004d60f40855db4a5bbbabfdb6,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18158,8f4325bbe83f7ee057479e45ba62a5a4,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18159,8e47225b2e31a8d6709ee97a9de9636a,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18160,8e476588d51b7bcc56ee5d14bcf25f26,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18161,8d34ccb4a1bc14737b6bc7848346cbec,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18162,8f4735c09292c695473969af57466365,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18163,8e48c45980a3fee42f12f7986a4b68d5,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18164,8d37ee446981d3790967d0268d6cfc81,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18165,8f4b17412563c9aef144af0d2b3745f4,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18166,8e49e2b4aaa2a78f82c80d2e488084f6,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18167,8d38fad1bc505b1b3f50612f1fdaecba,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18168,8f4e5f5e6323576768b835363a3fb0f1,fashion_roupa_masculina,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18169,8e4a6078c62896ce6e1bde5d53762578,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18170,8c35dc99b37ba51780800ba049ed3616,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18171,8e4b7c036587bfb512f6766ea6281b03,alimentos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18172,8d3995daf4103cf13ff5400bf66c1587,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18173,8e4ddd0db3411d756ce077eb15a63272,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18174,8c38d21062ec6ee492c3500d01150b7a,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18175,8d39a63db6a98e40571f486e0c711cf7,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18176,8e4fb0a9a54c90bd6fcfde5e8df6a00c,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18177,8c4254fc0b9043ade973297a789b042d,sinalizacao_e_seguranca,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18178,8d3afce2125efdfb8cea66c0070f397d,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18179,8e50f3c86fefb2bdbb35c8eace423a9d,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18180,8c43f35d57e033ca588137603db17d80,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18181,8d3c0105549f11e6059bb69fe51659c0,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18182,8e50f956978d187a7cd200b9b45fe9c4,livros_interesse_geral,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18183,8c4456c061013adccb1ba4cbce2d0365,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18184,8d404ec088b339aa069d726152e21cc3,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18185,8c464efd8ef90612cb673a5ce7046e8c,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18186,8d437dc54645e02e40d13fb2de911c1b,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18187,8c4851c8c9bb79e51a0f3c16cb499cd7,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18188,8d441ed10f519b5a689d263b009ebf85,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18189,8c49cb6b9f063faf0ec568571e59072a,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18190,8d441ff01f66c805926620ee776aa2be,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18191,8c4ab7a3aaeb4de7eb2743401f66f986,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18192,8d48ed27eb7397426bd25ee9cb6688ad,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18193,8c4dc358af6e14174f2114be62c18f37,casa_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18194,8d4ad4de724b1ef73a5678900ac69644,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18195,8c4e5e50a08a443b7fbad34ad7587625,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18196,8d4b5a0c6a09c5ee87acb936e218e9df,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18197,8c501fb8530d486fda52b3aa2fd2dca8,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18198,8d4dac6177fb8134f26fb4c5cc6c0aff,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18199,8c550fe557028eb6b7b19850b6a3d7bf,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18200,8c5876b1c7768217964f353bc7e64393,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18201,8d4e4bf855847314fb47989bf2f78aa8,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18202,8c591ab0ca519558779df02023177f44,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18203,8d4e92265a16e69a1e1d76e67e46d72f,instrumentos_musicais,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18204,8c59dc491e73996f708d433188285ed1,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18205,8d4f2bb7e93e6710a28f34fa83ee7d28,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18206,8c5af0747c457be38b6147250a5a5487,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18207,8d4ff8de5e399964646ef5f4ee698076,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18208,8c5bf458020588e0dfeda011254eadbe,livros_interesse_geral,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18209,8d51190d4e52d32e6abf3d0551501114,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18210,8c5de6354d95c9a3cd8243bbab60d301,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18211,8e51d142e920a74499c80827848f5bba,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18212,8d53c5e807e69f0b0914fd52d5b0501f,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18213,8c5f61f20b013d5dbe8b2e2f7794a873,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18214,8e5bf6185743f64468d6023af118208a,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18215,8d56572e0e7f9f3c82d73c8ebe61623e,malas_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18216,8e5df2342ebb6cbf946991fd829a2c37,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18217,8d578db76b524efa43a961df4ac2d7d9,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18218,8e5e73a07dbd796af762469b663b4c8a,perfumaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18219,8e5e831d742acedb1758e90e18974231,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18220,8d5a307bf0bf94eceb4ccc2b0753f14c,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18221,8e5f38754987574b781aebd5a7d4d33e,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18222,8d5ab785e6761f35bf54eca83846dd2e,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18223,8e601ab9bb87f5970ac09492a4ed1c9a,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18224,8d5bbc001d7ef91744f07fecab6681d3,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18225,8e62a6c85ba7c71b607e8e7fdcefe109,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18226,8d619bd7604fa12d9153644097c3cf8e,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18227,8e630a6101b33d99671d79b67b87052d,casa_conforto,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18228,8d6259f0086b979199d22763478ad986,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18229,8e6530e49c89cea1759a5876a193a777,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18230,8d62812b76d023d4b1cb939ad2b5bd83,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18231,8e6774f213b2625176287ad6c3d38be6,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18232,8e698981cd367d35f5dcb21f4f563fd8,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18233,8d6cb00151d423c52855385c89f0bae8,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18234,8e6dfa2ec54784c9cc3b54dbfc03cf28,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18235,8d6f2c3454002d3f5aa7479a7fad7794,moveis_sala,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18236,8e6dfb07d2c8f0e078107d9e8d3559af,construcao_ferramentas_seguranca,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18237,8d70502661e6c3f5012407bff1c36a5d,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18238,8e6e09d38503b28b4d2f3f0450bd6fc9,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18239,8d71779211b8e5ff41a75ae32857a23f,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18240,8e6e42a2047122de7ae174a7840125b1,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18241,8f51204e4a4b73030177a888b66fe910,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18242,8d723f8940f0c575be59e3dbbded3089,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18243,8e71b24c3e25a92fef6176120a67fac7,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18244,8e74e3853aab7e70abf97b857562fee6,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18245,8d72bd9268379ba4f39affd5ac80ac39,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18246,8e761c0d91fd28b0937e63238852f2f8,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18247,8d7372d1b5ad8302fee4eed7f8bb4d84,instrumentos_musicais,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18248,8e7a3ee016b12c87b5e3e7e717620758,industria_comercio_e_negocios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18249,8d746e360a815705bef8e23eda6d4aa5,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18250,8e7c6eda914c6feee0ee99555bb92d39,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18251,8d74ab7fa8889c222b25920a6ad9d7bb,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18252,8e7d61accfa0de8e8981dba016ab2646,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18253,8e7d8117454aa017a9800633a0b0a05a,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18254,8d7654102992872ef4342f91f9997e64,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18255,8e7ec8bbc0989d1ccbe6971f239eae9a,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18256,8d777214c45c704660310bdc5a2741ea,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18257,8e80199142878e6d9c9ab17de67eba98,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18258,8d77b937d01f4d6ca31ea084ec26fced,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18259,8e80624d5c2d41d70df307dd52fef6c4,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18260,8f52a2593c7e26a2dae1cd79a60a5beb,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18261,8d7824fad74013f01b11d646e9b94729,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18262,8e8166ffb5959b17e74f94862044bd74,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18263,8f5501bc2a52a32cb42e220c855cd589,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18264,8d7a78b702d2a089195118b7f79b7b29,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18265,8e87b57f5bc7661130ee7803017f3f32,fashion_roupa_masculina,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18266,8f57a6aa2cf90f5f8a7c3cbe60d14af9,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18267,8d7ab3701456fdbfe2526636ce15327a,malas_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18268,8f5b9d7258ddc83215b7efa05e73825f,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18269,8d7b1f65c55c4c92979d7a0c36200c29,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18270,8c66104d520634a3b6e20c1f326767de,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18271,8f5bd114ef009fccfa3fd221b6bf7465,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18272,8d7d29e5fb9ff5333009326c87fc04e9,moveis_escritorio,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18273,8c6d562d9dde3d9658cf7496f61c1bc0,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18274,8f5cb6362e19f8120f77484dc5619a6b,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18275,8d7fb99738e3e3abeeb1aa30d3c7f69f,fashion_bolsas_e_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18276,8c70c4455a59267e8e2ddf800792d77b,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18277,8f5cd67d0e2be158ff1e6c0b841686a4,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18278,8d807314723c710366fedb04a2b24508,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18279,8c71c9f045a49434865c087cff7bfe02,moveis_sala,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18280,8d8109048bbf6f0369b1522029f92a19,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18281,8f601af30bf2a5f8eacdd3ed8e2158f9,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18282,8c7274c4e638e7f229007fe28aafc741,NULL,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18283,8d8426c5adc78437359a25c285959192,audio,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18284,8f61327bbc1b9096bd97323ab64fc6bd,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18285,8c73649206e6aa4cb38d6fc019d5f95e,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18286,8f6387569fb290305759ad8221abc957,construcao_ferramentas_construcao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18287,8c7442b088dc69fece3db05b53234860,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18288,8f6830779a08a96560ec9f10e13d8fc8,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18289,8c75343253053a2400e289f5192cd5c1,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18290,8f68521812e9648cf8129a3a6daaab0f,moveis_quarto,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18291,8c7919d7fc63673f2f77a11774044ca1,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18292,8f6c8ef57595ed8bc0a6d716e38dff95,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18293,8f6e596987a0b45c0c2b2e938aa89a96,relogios_presentes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18294,8c7e3cb4c1ac38e45ec6320c4dbbcb3b,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18295,8f71fe1e1b5bbb6773e7276b5c37ef65,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18296,8c7fe240bfde64b6a20eec6fdb986b1b,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18297,8f73613d06e3a557da0249015cbae6b6,moveis_escritorio,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18298,8c81af91a9b96d073ccaf0d3402ec5b2,informatica_acessorios,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18299,8f73a652972eef397960af15ad4ddc10,eletronicos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18300,8c81b8075a4b824afebae3dc276889eb,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18301,8f79239910bb0bf15488ef9abd9e6593,cool_stuff,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18302,8c81fd36d91b4da0961fc50ae9522a62,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18303,8f79800a347de2da5104a414bc791a0b,ferramentas_jardim,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18304,8c81ff84f8301d0db2fbfde90da0f5a5,papelaria,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18305,8d84ee7261f8b9cf3e852ad3e099e524,beleza_saude,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18306,8c832a513b94b1ded5579b054615dc20,esporte_lazer,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18307,8d8873c048c8f81781d339a726ec38dc,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18308,8d8fb201f4475a184e799a7f9989cff6,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18309,8c8361199b662437db44cff3bb7686ec,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18310,8d944f9367ba7f153e0ab5b6dc7d063b,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18311,8c870be13e6e06a1a88de95a856e2585,automotivo,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18312,8d9468efb665050bd137607b0c8ce680,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18313,8c881951778b843dd2567fe997812ded,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18314,8d983bf701cac84da430105440a801f2,moveis_decoracao,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18315,8c89b3cebb0a18a89a173e79375b44bf,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18316,8d98dedc3c19de17f1a090195e85d6b6,brinquedos,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18317,8c8cb3d0f2853c44cbf9561c7d93beaa,telefonia,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18318,8d991c2f0c5075b7a88c07d1453ac80f,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18319,8c8d924b1b31192b10a89b46702cd501,bebes,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18320,8d99a7ed81f061ceed740d8900be880a,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18321,8d9d31dc8d8c05062987d883cefa98be,cama_mesa_banho,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18322,8c8eb9eb2e47ade1a343cd00f81cbd52,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18323,8c90d88939a7bce735c315d9d8cd5274,pet_shop,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
18324,8da00e3b81d03ddb331afbb120621c92,utilidades_domesticas,"1970-01-01 00:00:00","2038-01-01 00:00:00",1
